,national_park_name,activate_name,url,num_reviews,score,ranking,tags
391,Glacier Bay National Park and Preserve,Whale Song Adventures,https://www.tripadvisor.com/Attraction_Review-g143027-d4786635-Reviews-Whale_Song_Adventures-Glacier_Bay_National_Park_and_Preserve_Alaska.html,1 review,5,4,Other Outdoor Activities
392,Glacier Bay National Park and Preserve,Woodwind Sailing Adventures,https://www.tripadvisor.com/Attraction_Review-g143027-d1104647-Reviews-Woodwind_Sailing_Adventures-Glacier_Bay_National_Park_and_Preserve_Alaska.html,1 review,5,5,Boat Tours
393,Glacier Bay National Park and Preserve,Flathead River,https://www.tripadvisor.com/Attraction_Review-g143027-d214566-Reviews-Flathead_River-Glacier_Bay_National_Park_and_Preserve_Alaska.html,0,0,6,Bodies of Water
394,Glacier Bay National Park and Preserve,Sebree Island,https://www.tripadvisor.com/Attraction_Review-g143027-d145112-Reviews-Sebree_Island-Glacier_Bay_National_Park_and_Preserve_Alaska.html,0,0,7,Islands
395,Grand Canyon National Park,Grand Canyon South Rim,https://www.tripadvisor.com/Attraction_Review-g143028-d109440-Reviews-Grand_Canyon_South_Rim-Grand_Canyon_National_Park_Arizona.html,"18,052 ",5,1,Canyons
396,Grand Canyon National Park,Grand Canyon North Rim,https://www.tripadvisor.com/Attraction_Review-g143028-d109439-Reviews-Grand_Canyon_North_Rim-Grand_Canyon_National_Park_Arizona.html,"1,559 ",5,2,Canyons
397,Grand Canyon National Park,South Kaibab Trail,https://www.tripadvisor.com/Attraction_Review-g143028-d109402-Reviews-South_Kaibab_Trail-Grand_Canyon_National_Park_Arizona.html,"1,204 ",5,3,Hiking Trails
398,Grand Canyon National Park,Bright Angel Trail,https://www.tripadvisor.com/Attraction_Review-g143028-d109403-Reviews-Bright_Angel_Trail-Grand_Canyon_National_Park_Arizona.html,"1,590 ",5,4,Hiking Trails
399,Grand Canyon National Park,Rim Trail,https://www.tripadvisor.com/Attraction_Review-g143028-d207987-Reviews-Rim_Trail-Grand_Canyon_National_Park_Arizona.html,"1,020 ",5,5,Hiking Trails
400,Grand Canyon National Park,Mather Point,https://www.tripadvisor.com/Attraction_Review-g143028-d279332-Reviews-Mather_Point-Grand_Canyon_National_Park_Arizona.html,"1,009 ",4.5,6,Lookouts
401,Grand Canyon National Park,Bright Angel Point,https://www.tripadvisor.com/Attraction_Review-g143028-d146582-Reviews-Bright_Angel_Point-Grand_Canyon_National_Park_Arizona.html,500 ,5,7,Historic Walking Areas
402,Grand Canyon National Park,Grandview Point,https://www.tripadvisor.com/Attraction_Review-g143028-d279326-Reviews-Grandview_Point-Grand_Canyon_National_Park_Arizona.html,353 ,5,8,Lookouts
403,Grand Canyon National Park,Hopi Point,https://www.tripadvisor.com/Attraction_Review-g143028-d279324-Reviews-Hopi_Point-Grand_Canyon_National_Park_Arizona.html,425 ,5,9,Lookouts
404,Grand Canyon National Park,Grand Canyon Desert View Watchtower,https://www.tripadvisor.com/Attraction_Review-g143028-d531840-Reviews-Grand_Canyon_Desert_View_Watchtower-Grand_Canyon_National_Park_Arizona.html,467 ,4.5,1,Observation Decks & Towers
405,Grand Canyon National Park,Lipan Point,https://www.tripadvisor.com/Attraction_Review-g143028-d279327-Reviews-Lipan_Point-Grand_Canyon_National_Park_Arizona.html,237 ,5,1,Lookouts
406,Grand Canyon National Park,Navajo Point,https://www.tripadvisor.com/Attraction_Review-g143028-d7624427-Reviews-Navajo_Point-Grand_Canyon_National_Park_Arizona.html,191 ,4.5,1,Lookouts
407,Grand Canyon National Park,Hiking & Camping Tours (7),https://www.tripadvisor.com/Attractions-g143028-Activities-c61-t219-Grand_Canyon_National_Park_Arizona.html,191 ,4.5,1,
408,Grand Canyon National Park,Grand Canyon Village,https://www.tripadvisor.com/Attraction_Review-g143028-d144650-Reviews-Grand_Canyon_Village-Grand_Canyon_National_Park_Arizona.html,427 ,4.5,1,Points of Interest & Landmarks
409,Grand Canyon National Park,Historic Navajo Bridge,https://www.tripadvisor.com/Attraction_Review-g143028-d269647-Reviews-Historic_Navajo_Bridge-Grand_Canyon_National_Park_Arizona.html,294 ,4.5,1,Bridges
410,Grand Canyon National Park,Day Trips (1),https://www.tripadvisor.com/Attractions-g143028-Activities-c42-t287-Grand_Canyon_National_Park_Arizona.html,294 ,4.5,1,
411,Grand Canyon National Park,Yaki Point,https://www.tripadvisor.com/Attraction_Review-g143028-d279163-Reviews-Yaki_Point-Grand_Canyon_National_Park_Arizona.html,234 ,5,1,Lookouts
412,Grand Canyon National Park,South Rim Visitor Center,https://www.tripadvisor.com/Attraction_Review-g143028-d279165-Reviews-South_Rim_Visitor_Center-Grand_Canyon_National_Park_Arizona.html,446 ,4.5,1,Visitor Centers
413,Grand Canyon National Park,East Rim Drive,https://www.tripadvisor.com/Attraction_Review-g143028-d146583-Reviews-East_Rim_Drive-Grand_Canyon_National_Park_Arizona.html,222 ,5,1,Scenic Drives
414,Grand Canyon National Park,Hermit's Rest,https://www.tripadvisor.com/Attraction_Review-g143028-d279318-Reviews-Hermit_s_Rest-Grand_Canyon_National_Park_Arizona.html,307 ,4.5,2,Historic Sites
415,Grand Canyon National Park,Powell Point,https://www.tripadvisor.com/Attraction_Review-g143028-d560885-Reviews-Powell_Point-Grand_Canyon_National_Park_Arizona.html,174 ,5,2,Monuments & Statues
416,Grand Canyon National Park,Self-Guided Tours & Rentals (1),https://www.tripadvisor.com/Attractions-g143028-Activities-c42-t237-Grand_Canyon_National_Park_Arizona.html,174 ,5,2,
417,Grand Canyon National Park,Bike Tours (1),https://www.tripadvisor.com/Attractions-g143028-Activities-c61-t214-Grand_Canyon_National_Park_Arizona.html,174 ,5,2,
418,Grand Canyon National Park,Skydiving (1),https://www.tripadvisor.com/Attractions-g143028-Activities-c42-t279-Grand_Canyon_National_Park_Arizona.html,174 ,5,2,
419,Grand Canyon National Park,Air Tours (1),https://www.tripadvisor.com/Attractions-g143028-Activities-c61-t222-Grand_Canyon_National_Park_Arizona.html,174 ,5,2,
420,Grand Canyon National Park,Adrenaline & Extreme Tours (1),https://www.tripadvisor.com/Attractions-g143028-Activities-c61-t212-Grand_Canyon_National_Park_Arizona.html,174 ,5,2,
421,Grand Canyon National Park,Mohave Point,https://www.tripadvisor.com/Attraction_Review-g143028-d279331-Reviews-Mohave_Point-Grand_Canyon_National_Park_Arizona.html,118 ,4.5,2,Lookouts
422,Grand Canyon National Park,Cape Royal Drive,https://www.tripadvisor.com/Attraction_Review-g143028-d207986-Reviews-Cape_Royal_Drive-Grand_Canyon_National_Park_Arizona.html,138 ,5,2,Scenic Drives
423,Grand Canyon National Park,Hermit Trail,https://www.tripadvisor.com/Attraction_Review-g143028-d279310-Reviews-Hermit_Trail-Grand_Canyon_National_Park_Arizona.html,181 ,4.5,2,Hiking Trails
424,Grand Canyon National Park,Kolb Studio,https://www.tripadvisor.com/Attraction_Review-g143028-d2477389-Reviews-Kolb_Studio-Grand_Canyon_National_Park_Arizona.html,110 ,4.5,3,Specialty Museums
425,Grand Teton National Park,Grand Teton,https://www.tripadvisor.com/Attraction_Review-g143029-d145270-Reviews-Grand_Teton-Grand_Teton_National_Park_Wyoming.html,"1,840 ",5,1,Mountains
426,Grand Teton National Park,42-mile Scenic Loop Drive,https://www.tripadvisor.com/Attraction_Review-g143029-d270060-Reviews-42_mile_Scenic_Loop_Drive-Grand_Teton_National_Park_Wyoming.html,361 ,5,2,Scenic Drives
427,Grand Teton National Park,Craig Thomas Discovery & Visitor Center in Moose,https://www.tripadvisor.com/Attraction_Review-g143029-d532233-Reviews-Craig_Thomas_Discovery_Visitor_Center_in_Moose-Grand_Teton_National_Park_Wyoming.html,438 ,4.5,3,Visitor Centers
428,Grand Teton National Park,Jenny Lake Trail,https://www.tripadvisor.com/Attraction_Review-g143029-d104348-Reviews-Jenny_Lake_Trail-Grand_Teton_National_Park_Wyoming.html,609 ,4.5,4,Hiking Trails
429,Grand Teton National Park,Signal Mountain Summit Road,https://www.tripadvisor.com/Attraction_Review-g143029-d145468-Reviews-Signal_Mountain_Summit_Road-Grand_Teton_National_Park_Wyoming.html,359 ,4.5,5,Scenic Drives
430,Grand Teton National Park,Jackson Lake,https://www.tripadvisor.com/Attraction_Review-g143029-d145267-Reviews-Jackson_Lake-Grand_Teton_National_Park_Wyoming.html,280 ,4.5,6,Bodies of Water
431,Grand Teton National Park,Teton Park Road,https://www.tripadvisor.com/Attraction_Review-g143029-d145467-Reviews-Teton_Park_Road-Grand_Teton_National_Park_Wyoming.html,178 ,5,7,Scenic Drives
432,Grand Teton National Park,Mormon Row Historic District,https://www.tripadvisor.com/Attraction_Review-g143029-d2329299-Reviews-Mormon_Row_Historic_District-Grand_Teton_National_Park_Wyoming.html,291 ,4.5,8,Historic Sites
433,Grand Teton National Park,"Oxbow Bend Turnout, Grand Teton National Park",https://www.tripadvisor.com/Attraction_Review-g143029-d8330618-Reviews-Oxbow_Bend_Turnout_Grand_Teton_National_Park-Grand_Teton_National_Park_Wyoming.html,115 ,5,9,Mountains
434,Grand Teton National Park,Inspiration Point,https://www.tripadvisor.com/Attraction_Review-g143029-d145266-Reviews-Inspiration_Point-Grand_Teton_National_Park_Wyoming.html,272 ,4.5,1,Geologic Formations
435,Grand Teton National Park,"Chapel of the Transfiguration
(Moose)",https://www.tripadvisor.com/Attraction_Review-g60838-d527162-Reviews-Chapel_of_the_Transfiguration-Moose_Grand_Teton_National_Park_Wyoming.html,170 ,4.5,1,Sacred & Religious Sites
436,Grand Teton National Park,Cascade Canyon Trail,https://www.tripadvisor.com/Attraction_Review-g143029-d108119-Reviews-Cascade_Canyon_Trail-Grand_Teton_National_Park_Wyoming.html,171 ,5,1,Hiking Trails
437,Grand Teton National Park,Schwabacher Landing,https://www.tripadvisor.com/Attraction_Review-g143029-d3510220-Reviews-Schwabacher_Landing-Grand_Teton_National_Park_Wyoming.html,107 ,5,1,Points of Interest & Landmarks
438,Grand Teton National Park,Boat Tours (5),https://www.tripadvisor.com/Attractions-g143029-Activities-c61-t167-Grand_Teton_National_Park_Wyoming.html,107 ,5,1,
439,Grand Teton National Park,"Moose Wilson Road
(Moose)",https://www.tripadvisor.com/Attraction_Review-g60838-d1903933-Reviews-Moose_Wilson_Road-Moose_Grand_Teton_National_Park_Wyoming.html,199 ,4.5,1,Scenic Drives
440,Grand Teton National Park,Sightseeing Tours (4),https://www.tripadvisor.com/Attractions-g143029-Activities-c42-t139-Grand_Teton_National_Park_Wyoming.html,199 ,4.5,1,
441,Grand Teton National Park,Taggart Lake,https://www.tripadvisor.com/Attraction_Review-g143029-d7276982-Reviews-Taggart_Lake-Grand_Teton_National_Park_Wyoming.html,89 ,4.5,1,Hiking Trails
442,Grand Teton National Park,Colter Bay Village,https://www.tripadvisor.com/Attraction_Review-g143029-d145271-Reviews-Colter_Bay_Village-Grand_Teton_National_Park_Wyoming.html,210 ,4.5,1,Points of Interest & Landmarks
443,Grand Teton National Park,Jenny Lake Overlook,https://www.tripadvisor.com/Attraction_Review-g143029-d8331181-Reviews-Jenny_Lake_Overlook-Grand_Teton_National_Park_Wyoming.html,60 ,5,1,Lookouts
444,Grand Teton National Park,"John D Rockefeller Jr Memorial Parkway
(Moose)",https://www.tripadvisor.com/Attraction_Review-g60838-d143181-Reviews-John_D_Rockefeller_Jr_Memorial_Parkway-Moose_Grand_Teton_National_Park_Wyoming.html,77 ,4.5,2,Scenic Drives
445,Grand Teton National Park,Leigh Lake,https://www.tripadvisor.com/Attraction_Review-g143029-d145466-Reviews-Leigh_Lake-Grand_Teton_National_Park_Wyoming.html,71 ,4.5,2,National Parks
446,Grand Teton National Park,Colter Bay Visitor Center and Indian Arts Museum,https://www.tripadvisor.com/Attraction_Review-g143029-d532066-Reviews-Colter_Bay_Visitor_Center_and_Indian_Arts_Museum-Grand_Teton_National_Park_Wyoming.html,92 ,4.5,2,Visitor Centers
447,Grand Teton National Park,Cascade Canyon,https://www.tripadvisor.com/Attraction_Review-g143029-d145265-Reviews-Cascade_Canyon-Grand_Teton_National_Park_Wyoming.html,91 ,5,2,Canyons
448,Grand Teton National Park,String Lake,https://www.tripadvisor.com/Attraction_Review-g143029-d8286468-Reviews-String_Lake-Grand_Teton_National_Park_Wyoming.html,53 ,4.5,2,National Parks
449,Grand Teton National Park,Menor's Ferry Historical Trail,https://www.tripadvisor.com/Attraction_Review-g143029-d145469-Reviews-Menor_s_Ferry_Historical_Trail-Grand_Teton_National_Park_Wyoming.html,73 ,4.5,2,Hiking Trails
450,Grand Teton National Park,"Snake River Overlook
(Moose)",https://www.tripadvisor.com/Attraction_Review-g60838-d8616211-Reviews-Snake_River_Overlook-Moose_Grand_Teton_National_Park_Wyoming.html,41 ,4.5,2,Lookouts
451,Grand Teton National Park,"Chapel of the Sacred Heart
(Moose)",https://www.tripadvisor.com/Attraction_Review-g60838-d4881160-Reviews-Chapel_of_the_Sacred_Heart-Moose_Grand_Teton_National_Park_Wyoming.html,48 ,4.5,2,Points of Interest & Landmarks
452,Grand Teton National Park,Amphitheater Lake,https://www.tripadvisor.com/Attraction_Review-g143029-d146625-Reviews-Amphitheater_Lake-Grand_Teton_National_Park_Wyoming.html,54 ,5,2,National Parks
453,Grand Teton National Park,Lake Solitude,https://www.tripadvisor.com/Attraction_Review-g143029-d146626-Reviews-Lake_Solitude-Grand_Teton_National_Park_Wyoming.html,40 ,5,2,Bodies of Water
454,Grand Teton National Park,"Snake River
(Moose)",https://www.tripadvisor.com/Attraction_Review-g60838-d8660941-Reviews-Snake_River-Moose_Grand_Teton_National_Park_Wyoming.html,25 ,5,3,Bodies of Water
455,Great Basin National Park,"Lehman Caves



#taplc_dmo_attribute_to_collection_clarity_0 { display:none;}",https://www.tripadvisor.com/Attraction_Review-g143030-d116762-Reviews-Lehman_Caves-Great_Basin_National_Park_Nevada.html,183 ,5,1,Caverns & Caves
456,Great Basin National Park,"Wheeler Peak



#taplc_dmo_attribute_to_collection_clarity_1 { display:none;}",https://www.tripadvisor.com/Attraction_Review-g143030-d116761-Reviews-Wheeler_Peak-Great_Basin_National_Park_Nevada.html,52 ,5,2,Mountains
457,Great Basin National Park,"Bristlecone Trails



#taplc_dmo_attribute_to_collection_clarity_2 { display:none;}",https://www.tripadvisor.com/Attraction_Review-g143030-d145228-Reviews-Bristlecone_Trails-Great_Basin_National_Park_Nevada.html,39 ,4.5,3,Hiking Trails
458,Great Basin National Park,"Alpine Lakes Loop



#taplc_dmo_attribute_to_collection_clarity_3 { display:none;}",https://www.tripadvisor.com/Attraction_Review-g143030-d145227-Reviews-Alpine_Lakes_Loop-Great_Basin_National_Park_Nevada.html,26 ,4.5,4,Hiking Trails
459,Great Basin National Park,"Teresa Lake



#taplc_dmo_attribute_to_collection_clarity_4 { display:none;}",https://www.tripadvisor.com/Attraction_Review-g143030-d8514222-Reviews-Teresa_Lake-Great_Basin_National_Park_Nevada.html,8 ,4.5,5,Bodies of Water
460,Great Basin National Park,"Baker Lake Trail



#taplc_dmo_attribute_to_collection_clarity_5 { display:none;}",https://www.tripadvisor.com/Attraction_Review-g143030-d8742792-Reviews-Baker_Lake_Trail-Great_Basin_National_Park_Nevada.html,5 ,5,6,Hiking Trails
461,Great Basin National Park,"Stella Lake



#taplc_dmo_attribute_to_collection_clarity_6 { display:none;}",https://www.tripadvisor.com/Attraction_Review-g143030-d145229-Reviews-Stella_Lake-Great_Basin_National_Park_Nevada.html,11 ,4,7,Bodies of Water
462,Great Basin National Park,"Summit Trail



#taplc_dmo_attribute_to_collection_clarity_7 { display:none;}",https://www.tripadvisor.com/Attraction_Review-g143030-d145226-Reviews-Summit_Trail-Great_Basin_National_Park_Nevada.html,2 ,5,8,Hiking Trails
463,Great Basin National Park,"Lexington Arch



#taplc_dmo_attribute_to_collection_clarity_8 { display:none;}",https://www.tripadvisor.com/Attraction_Review-g143030-d145063-Reviews-Lexington_Arch-Great_Basin_National_Park_Nevada.html,2 ,3,9,Geologic Formations
464,Great Basin National Park,"Baker Lake



#taplc_dmo_attribute_to_collection_clarity_9 { display:none;}",https://www.tripadvisor.com/Attraction_Review-g143030-d145066-Reviews-Baker_Lake-Great_Basin_National_Park_Nevada.html,0,0,1,Bodies of Water
465,Great Sand Dunes National Park & Preserve,Little Medano Creek,https://www.tripadvisor.com/Attraction_Review-g1511447-d143341-Reviews-Little_Medano_Creek-Great_Sand_Dunes_National_Park_Preserve_Colorado.html,66 ,4.5,1,Bodies of Water
466,Great Sand Dunes National Park & Preserve,Great Sand Dunes Visitor Center,https://www.tripadvisor.com/Attraction_Review-g1511447-d9788446-Reviews-Great_Sand_Dunes_Visitor_Center-Great_Sand_Dunes_National_Park_Preserve_Colorado.html,55 ,4.5,2,Visitor Centers
467,Great Sand Dunes National Park & Preserve,High Dune Trail,https://www.tripadvisor.com/Attraction_Review-g1511447-d9788280-Reviews-High_Dune_Trail-Great_Sand_Dunes_National_Park_Preserve_Colorado.html,37 ,5,3,Deserts
468,Great Sand Dunes National Park & Preserve,Mosca Pass Trail,https://www.tripadvisor.com/Attraction_Review-g1511447-d11951702-Reviews-Mosca_Pass_Trail-Great_Sand_Dunes_National_Park_Preserve_Colorado.html,1 review,4,4,Hiking Trails
469,Great Smoky Mountains National Park,Clingmans Dome,https://www.tripadvisor.com/Attraction_Review-g143031-d145147-Reviews-Clingmans_Dome-Great_Smoky_Mountains_National_Park_Tennessee.html,"1,995 ",4.5,1,Mountains
470,Great Smoky Mountains National Park,Roaring Fork,https://www.tripadvisor.com/Attraction_Review-g143031-d3583952-Reviews-Roaring_Fork-Great_Smoky_Mountains_National_Park_Tennessee.html,"1,231 ",5,2,Nature & Wildlife Areas
471,Great Smoky Mountains National Park,Cades Cove,https://www.tripadvisor.com/Attraction_Review-g143031-d609302-Reviews-Cades_Cove-Great_Smoky_Mountains_National_Park_Tennessee.html,"3,719 ",4.5,3,Scenic Drives
